draft_group_id,player_id,name,position,team,salary,game,game_start,status,disabled,captured_at,draftable_id,cpt_salary,cpt_draftable_id,tier
153768,348,Patriots,DST,NE,2700,NE @ JAX,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44225850,,,
153768,356,Steelers,DST,PIT,2700,CIN @ PIT,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44225849,,,
153768,324,Bills,DST,BUF,2800,LAC @ BUF,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44225847,,,
153768,366,Ravens,DST,BAL,2800,BAL @ DAL,2026-09-27T20:25:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44225848,,,
153768,327,Bengals,DST,CIN,2900,CIN @ PIT,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44225845,,,
153768,365,Jaguars,DST,JAX,2900,NE @ JAX,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44225846,,,
153768,364,Panthers,DST,CAR,3000,CAR @ CLE,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44225844,,,
153768,343,Rams,DST,LAR,3100,LAR @ DEN,2026-09-28T00:20:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44225843,,,
153768,347,Vikings,DST,MIN,3100,MIN @ TB,2026-09-27T20:05:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44225842,,,
153768,325,Texans,DST,HOU,3200,HOU @ IND,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44225840,,,
153768,354,Eagles,DST,PHI,3200,PHI @ CHI,2026-09-29T00:15:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44225841,,,
153768,350,Saints,DST,NO,3300,LV @ NO,2026-09-27T20:25:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44225839,,,
153768,351,Giants,DST,NYG,3400,TEN @ NYG,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44225838,,,
153768,334,Lions,DST,DET,3500,NYJ @ DET,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44225837,,,
153768,335,Packers,DST,GB,3500,ATL @ GB,2026-09-25T00:15:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44225836,,,
153768,359,49ers,DST,SF,3600,ARI @ SF,2026-09-27T20:05:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44225835,,,
153768,339,Chiefs,DST,KC,3700,KC @ MIA,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44225834,,,
153768,361,Seahawks,DST,SEA,3800,SEA @ WAS,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44225833,,,
153768,273278,Josh Johnson,QB,CIN,4000,CIN @ PIT,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224458,,,
153768,322858,Andy Dalton,QB,PHI,4000,PHI @ CHI,2026-09-29T00:15:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224422,,,
153768,338280,Case Keenum,QB,CHI,4000,PHI @ CHI,2026-09-29T00:15:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224420,,,
153768,399579,Tyrod Taylor,QB,GB,4000,ATL @ GB,2026-09-25T00:15:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224440,,,
153768,691536,Jameis Winston,QB,NYG,4000,TEN @ NYG,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224443,,,
153768,694117,Cooper Rush,QB,ATL,4000,ATL @ GB,2026-09-25T00:15:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224442,,,
153768,728169,Mitchell Trubisky,QB,TEN,4000,TEN @ NYG,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224445,,,
153768,741262,Joshua Dobbs,QB,DET,4000,NYJ @ DET,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224462,,,
153768,748309,Nick Mullens,QB,JAX,4000,NE @ JAX,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224464,,,
153768,822350,Kyle Allen,QB,BUF,4000,LAC @ BUF,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224475,,,
153768,823220,Mason Rudolph,QB,PIT,4000,CIN @ PIT,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224455,,,
153768,831007,Easton Stick,QB,TB,4000,MIN @ TB,2026-09-27T20:05:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224478,,,
153768,865868,Jarrett Stidham,QB,DEN,4000,LAR @ DEN,2026-09-28T00:20:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224421,,,
153768,867303,Gardner Minshew II,QB,ARI,4000,ARI @ SF,2026-09-27T20:05:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224435,,,
153768,911619,Shane Buechele,QB,BUF,4000,LAC @ BUF,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224476,,,
153768,913163,Tyler Huntley,QB,BAL,4000,BAL @ DAL,2026-09-27T20:25:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224480,,,
153768,913829,Skylar Thompson,QB,BAL,4000,BAL @ DAL,2026-09-27T20:25:00.0000000Z,IR,False,2026-09-24T19:14:11+00:00,44224482,,,
153768,973945,Mac Jones,QB,SF,4000,ARI @ SF,2026-09-27T20:05:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224433,,,
153768,975829,Sam Ehlinger,QB,DEN,4000,LAR @ DEN,2026-09-28T00:20:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224429,,,
153768,976924,Kenny Pickett,QB,CAR,4000,CAR @ CLE,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224451,,,
153768,976966,Hendon Hooker,QB,TEN,4000,TEN @ NYG,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224446,,,
153768,1049254,Jake Haener,QB,NYG,4000,TEN @ NYG,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224444,,,
153768,1058090,Bailey Zappe,QB,NYJ,4000,NYJ @ DET,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224461,,,
153768,1060311,Davis Mills,QB,HOU,4000,HOU @ IND,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224449,,,
153768,1060671,Tommy DeVito,QB,NE,4000,NE @ JAX,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224467,,,
153768,1066811,Aidan O'Connell,QB,LV,4000,LV @ NO,2026-09-27T20:25:00.0000000Z,Q,False,2026-09-24T19:14:11+00:00,44224432,,,
153768,1067089,Sean Clifford,QB,CIN,4000,CIN @ PIT,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224459,,,
153768,1069763,Stetson Bennett IV,QB,LAR,4000,LAR @ DEN,2026-09-28T00:20:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224426,,,
153768,1108052,Zach Wilson,QB,NO,4000,LV @ NO,2026-09-27T20:25:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224431,,,
153768,1109711,Sam Hartman,QB,WAS,4000,SEA @ WAS,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224438,,,
153768,1110681,Justin Fields,QB,KC,4000,KC @ MIA,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224471,,,
153768,1112338,Joe Milton III,QB,DAL,4000,BAL @ DAL,2026-09-27T20:25:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224484,,,
153768,1116663,Will Levis,QB,NYJ,4000,NYJ @ DET,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44270336,,,
153768,1123521,Tanner McKee,QB,PHI,4000,PHI @ CHI,2026-09-29T00:15:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224423,,,
153768,1130975,Trey Lance,QB,LAC,4000,LAC @ BUF,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224473,,,
153768,1161818,Kedon Slovis,QB,GB,4000,ATL @ GB,2026-09-25T00:15:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224441,,,
153768,1164951,Graham Mertz,QB,HOU,4000,HOU @ IND,2026-09-27T17:00:00.0000000Z,IR,False,2026-09-24T19:14:11+00:00,44224450,,,
153768,1165333,Dillon Gabriel,QB,CLE,4000,CAR @ CLE,2026-09-27T17:00:00.0000000Z,IR,False,2026-09-24T19:14:11+00:00,44224454,,,
153768,1166989,Kurtis Rourke,QB,SF,4000,ARI @ SF,2026-09-27T20:05:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224434,,,
153768,1168245,Sam Howell,QB,DAL,4000,BAL @ DAL,2026-09-27T20:25:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224483,,,
153768,1169299,Joe Fagnano,QB,BAL,4000,BAL @ DAL,2026-09-27T20:25:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224481,,,
153768,1169329,Max Brosmer,QB,MIN,4000,MIN @ TB,2026-09-27T20:05:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224479,,,
153768,1174752,Spencer Rattler,QB,NO,4000,LV @ NO,2026-09-27T20:25:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224430,,,
153768,1213340,Carson Beck,QB,ARI,4000,ARI @ SF,2026-09-27T20:05:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224436,,,
153768,1213386,Brady Cook,QB,MIA,4000,KC @ MIA,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224470,,,
153768,1213782,Will Howard,QB,PIT,4000,CIN @ PIT,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224456,,,
153768,1213928,DJ Uiagalelei,QB,LAC,4000,LAC @ BUF,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224474,,,
153768,1214336,Haynes King,QB,CAR,4000,CAR @ CLE,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224452,,,
153768,1215022,Anthony Richardson Sr.,QB,IND,4000,HOU @ IND,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224447,,,
153768,1225681,Jalon Daniels,QB,TB,4000,MIN @ TB,2026-09-27T20:05:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224477,,,
153768,1286037,Garrett Nussmeier,QB,KC,4000,KC @ MIA,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224472,,,
153768,1286214,Luke Altmyer,QB,DET,4000,NYJ @ DET,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224463,,,
153768,1286262,Miller Moss,QB,CHI,4000,PHI @ CHI,2026-09-29T00:15:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224425,,,
153768,1286388,Behren Morton,QB,NE,4000,NE @ JAX,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224468,,,
153768,1287826,Kyle McCord,QB,MIA,4000,KC @ MIA,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224469,,,
153768,1287925,Athan Kaliakmanis,QB,WAS,4000,SEA @ WAS,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224437,,,
153768,1288113,Taylen Green,QB,CLE,4000,CAR @ CLE,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224453,,,
153768,1290102,Jalen Milroe,QB,SEA,4000,SEA @ WAS,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224439,,,
153768,1290165,Riley Leonard,QB,IND,4000,HOU @ IND,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224448,,,
153768,1324519,Matthew Caldwell,QB,LAR,4000,LAR @ DEN,2026-09-28T00:20:00.0000000Z,IR,False,2026-09-24T19:14:11+00:00,44224428,,,
153768,1324976,Cole Payton,QB,PHI,4000,PHI @ CHI,2026-09-29T00:15:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224424,,,
153768,1333868,Quinn Ewers,QB,JAX,4000,NE @ JAX,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224465,,,
153768,1378287,Cade Klubnik,QB,NYJ,4000,NYJ @ DET,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224460,,,
153768,1378917,Ty Simpson,QB,LAR,4000,LAR @ DEN,2026-09-28T00:20:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224427,,,
153768,1379258,Drew Allar,QB,PIT,4000,CIN @ PIT,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224457,,,
153768,1448305,Joey Aguilar,QB,JAX,4000,NE @ JAX,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224466,,,
153768,1287599,J.J. McCarthy,QB,MIN,4100,MIN @ TB,2026-09-27T20:05:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224419,,,
153768,1272321,Shedeur Sanders,QB,CLE,4200,CAR @ CLE,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224418,,,
153768,1637700,Jack Strand,QB,ATL,4200,ATL @ GB,2026-09-25T00:15:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224417,,,
153768,1400786,Fernando Mendoza,QB,LV,4300,LV @ NO,2026-09-27T20:25:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224416,,,
153768,216342,Joe Flacco,QB,CIN,4400,CIN @ PIT,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224415,,,
153768,1444140,Tyson Bagent,QB,CHI,4400,PHI @ CHI,2026-09-29T00:15:00.0000000Z,Q,False,2026-09-24T19:14:11+00:00,44224414,,,
153768,607843,Marcus Mariota,QB,WAS,4500,SEA @ WAS,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224413,,,
153768,613866,Carson Wentz,QB,MIN,4600,MIN @ TB,2026-09-27T20:05:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224412,,,
153768,828743,Deshaun Watson,QB,CLE,4700,CAR @ CLE,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224411,,,
153768,973947,Tua Tagovailoa,QB,ATL,4700,ATL @ GB,2026-09-25T00:15:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224410,,,
153768,1107478,Michael Penix Jr.,QB,ATL,4700,ATL @ GB,2026-09-25T00:15:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224409,,,
153768,403308,Kirk Cousins,QB,LV,4800,LV @ NO,2026-09-27T20:25:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224407,,,
153768,607047,Jacoby Brissett,QB,ARI,4800,ARI @ SF,2026-09-27T20:05:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224408,,,
153768,513856,Geno Smith,QB,NYJ,4900,NYJ @ DET,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224405,,,
153768,976323,Malik Willis,QB,MIA,4900,KC @ MIA,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224406,,,
153768,213957,Aaron Rodgers,QB,PIT,5000,CIN @ PIT,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224404,,,
153768,879981,Daniel Jones,QB,IND,5000,HOU @ IND,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224403,,,
153768,879799,Kyler Murray,QB,MIN,5100,MIN @ TB,2026-09-27T20:05:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224402,,,
153768,1228691,Cam Ward,QB,TEN,5100,TEN @ NYG,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224401,,,
153768,882345,Drew Lock,QB,SEA,5200,SEA @ WAS,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224400,,,
153768,748070,Baker Mayfield,QB,TB,5300,MIN @ TB,2026-09-27T20:05:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224399,,,
153768,880026,Sam Darnold,QB,SEA,5400,SEA @ WAS,2026-09-27T17:00:00.0000000Z,Q,False,2026-09-24T19:14:11+00:00,44224398,,,
153768,1110306,Tyler Shough,QB,NO,5400,LV @ NO,2026-09-27T20:25:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224397,,,
153768,1161899,Bo Nix,QB,DEN,5500,LAR @ DEN,2026-09-28T00:20:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224395,,,
153768,1214084,C.J. Stroud,QB,HOU,5500,HOU @ IND,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224396,,,
153768,1213257,Bryce Young,QB,CAR,5600,CAR @ CLE,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224394,,,
153768,912137,Jordan Love,QB,GB,5700,ATL @ GB,2026-09-25T00:15:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224392,,,
153768,1110711,Trevor Lawrence,QB,JAX,5700,NE @ JAX,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224393,,,
153768,910562,Justin Herbert,QB,LAC,5800,LAC @ BUF,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224391,,,
153768,323205,Matthew Stafford,QB,LAR,5900,LAR @ DEN,2026-09-28T00:20:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224390,,,
153768,1286260,Jaxson Dart,QB,NYG,5900,TEN @ NYG,2026-09-27T17:00:00.0000000Z,OUT,False,2026-09-24T19:14:11+00:00,44224389,,,
153768,1161228,Jayden Daniels,QB,WAS,6000,SEA @ WAS,2026-09-27T17:00:00.0000000Z,OUT,False,2026-09-24T19:14:11+00:00,44224388,,,
153768,1286803,Drake Maye,QB,NE,6100,NE @ JAX,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224387,,,
153768,839031,Patrick Mahomes,QB,KC,6200,KC @ MIA,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224386,,,
153768,727837,Jared Goff,QB,DET,6300,NYJ @ DET,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224385,,,
153768,1286445,Caleb Williams,QB,CHI,6400,PHI @ CHI,2026-09-29T00:15:00.0000000Z,D,False,2026-09-24T19:14:11+00:00,44224384,,,
153768,1121761,Brock Purdy,QB,SF,6500,ARI @ SF,2026-09-27T20:05:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224383,,,
153768,878785,Joe Burrow,QB,CIN,6600,CIN @ PIT,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224382,,,
153768,591816,Dak Prescott,QB,DAL,6700,BAL @ DAL,2026-09-27T20:25:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224381,,,
153768,913271,Jalen Hurts,QB,PHI,6800,PHI @ CHI,2026-09-29T00:15:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224380,,,
153768,877745,Lamar Jackson,QB,BAL,7500,BAL @ DAL,2026-09-27T20:25:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224379,,,
153768,868199,Josh Allen,QB,BUF,8000,LAC @ BUF,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224378,,,
153768,501150,Kyle Juszczyk,RB,SF,4000,ARI @ SF,2026-09-27T20:05:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224679,,,
153768,556483,Michael Burton,RB,CLE,4000,CAR @ CLE,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224757,,,
153768,590796,Ameer Abdullah,RB,JAX,4000,NE @ JAX,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224791,,,
153768,658389,Patrick Ricard,RB,NYG,4000,TEN @ NYG,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224719,,,
153768,703015,Dare Ogunbowale,RB,LV,4000,LV @ NO,2026-09-27T20:25:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224673,,,
153768,742390,James Conner,RB,ARI,4000,ARI @ SF,2026-09-27T20:05:00.0000000Z,IR,False,2026-09-24T19:14:11+00:00,44224685,,,
153768,824428,Andrew Beck,RB,NYJ,4000,NYJ @ DET,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224775,,,
153768,837594,Jeremy McNichols,RB,WAS,4000,SEA @ WAS,2026-09-27T17:00:00.0000000Z,IR,False,2026-09-24T19:14:11+00:00,44224691,,,
153768,877784,Ty Johnson,RB,BUF,4000,LAC @ BUF,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224831,,,
153768,880322,Alec Ingold,RB,LAC,4000,LAC @ BUF,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224823,,,
153768,885540,Adam Prentice,RB,DEN,4000,LAR @ DEN,2026-09-28T00:20:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224653,,,
153768,912553,Jonathan Ward,RB,BAL,4000,BAL @ DAL,2026-09-27T20:25:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224851,,,
153768,915066,Reggie Gilliam,RB,NE,4000,NE @ JAX,2026-09-27T17:00:00.0000000Z,Q,False,2026-09-24T19:14:11+00:00,44224799,,,
153768,919304,Velus Jones Jr.,RB,SEA,4000,SEA @ WAS,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224705,,,
153768,922451,Brittain Brown,RB,CHI,4000,PHI @ CHI,2026-09-29T00:15:00.0000000Z,IR,False,2026-09-24T19:14:11+00:00,44224641,,,
153768,922484,Travis Homer,RB,PIT,4000,CIN @ PIT,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224759,,,
153768,935104,Khalil Herbert,RB,ATL,4000,ATL @ GB,2026-09-25T00:15:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224713,,,
153768,946748,Kene Nwangwu,RB,NYJ,4000,NYJ @ DET,2026-09-27T17:00:00.0000000Z,Q,False,2026-09-24T19:14:11+00:00,44224777,,,
153768,975028,Malik Davis,RB,DAL,4000,BAL @ DAL,2026-09-27T20:25:00.0000000Z,IR,False,2026-09-24T19:14:11+00:00,44224855,,,
153768,976236,Trey Sermon,RB,ATL,4000,ATL @ GB,2026-09-25T00:15:00.0000000Z,IR,False,2026-09-24T19:14:11+00:00,44224711,,,
153768,976329,Michael Carter,RB,TEN,4000,TEN @ NYG,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224729,,,
153768,976804,Ronnie Rivers,RB,LAR,4000,LAR @ DEN,2026-09-28T00:20:00.0000000Z,IR,False,2026-09-24T19:14:11+00:00,44224647,,,
153768,1049246,Salvon Ahmed,RB,CHI,4000,PHI @ CHI,2026-09-29T00:15:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224645,,,
153768,1050335,Pierre Strong Jr.,RB,GB,4000,ATL @ GB,2026-09-25T00:15:00.0000000Z,Q,False,2026-09-24T19:14:11+00:00,44224707,,,
153768,1057457,Connor Heyward,RB,LV,4000,LV @ NO,2026-09-27T20:25:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224671,,,
153768,1057725,Carlos Washington Jr.,RB,MIA,4000,KC @ MIA,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224809,,,
153768,1059576,Ty Chandler,RB,NO,4000,LV @ NO,2026-09-27T20:25:00.0000000Z,IR,False,2026-09-24T19:14:11+00:00,44224661,,,
153768,1060545,AJ Dillon,RB,CAR,4000,CAR @ CLE,2026-09-27T17:00:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224743,,,
153768,1064955,Brady Russell,RB,SEA,4000,SEA @ WAS,2026-09-27T17:00:00.0000000Z,Q,False,2026-09-24T19:14:11+00:00,44224703,,,
153768,1067309,Zavier Scott,RB,CHI,4000,PHI @ CHI,2026-09-29T00:15:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224643,,,
153768,1106832,Isiah Pacheco,RB,DET,4000,NYJ @ DET,2026-09-27T17:00:00.0000000Z,IR,False,2026-09-24T19:14:11+00:00,44224785,,,
153768,1108937,Jaret Patterson,RB,MIN,4000,MIN @ TB,2026-09-27T20:05:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44284091,,,
153768,1108998,Dameon Pierce,RB,PHI,4000,PHI @ CHI,2026-09-29T00:15:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224637,,,
153768,1110697,Zamir White,RB,NO,4000,LV @ NO,2026-09-27T20:25:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224663,,,
153768,1116001,Jordan Mason,RB,MIN,4000,MIN @ TB,2026-09-27T20:05:00.0000000Z,IR,False,2026-09-24T19:14:11+00:00,44224841,,,
153768,1122182,Dylan Laube,RB,LV,4000,LV @ NO,2026-09-27T20:25:00.0000000Z,,False,2026-09-24T19:14:11+00:00,44224665,,,
